entry_time,exit_time,direction,entry_price,exit_price,stop_loss,take_profit,liquidation_price,position_size,pnl,pnl_pct,exit_reason,duration_candles
2025-06-08 14:35:00,2025-06-08 16:35:00,SHORT,35.14,35.6671,35.6671,34.36692,37.48266666666667,41.24057855436308,-21.737908956004667,-22.49999999999988,Stop Loss,24
2025-06-08 15:05:00,2025-06-08 16:35:00,SHORT,35.233,35.761495,35.761495,34.457874,37.58186666666666,40.20625739977612,-21.24880600449466,-22.499999999999982,Stop Loss,18
2025-06-08 15:25:00,2025-06-08 16:35:00,SHORT,35.222,35.75033,35.75033,34.447116,37.57013333333333,39.31389069216881,-20.770707869393426,-22.49999999999987,Stop Loss,14
2025-06-08 15:40:00,2025-06-08 16:35:00,SHORT,35.205,35.733075,35.733075,34.43049,37.552,38.44788513436955,-20.303366942332246,-22.50000000000005,Stop Loss,11
2025-06-08 16:10:00,2025-06-08 16:50:00,SHORT,35.32,35.8498,35.8498,34.54296,37.67466666666667,37.460440139920195,-19.84654118612978,-22.500000000000068,Stop Loss,8
2025-06-08 16:25:00,2025-06-08 17:35:00,SHORT,35.512,36.04468,36.04468,34.730736,37.879466666666666,36.419602781110235,-19.39999400944177,-22.49999999999996,Stop Loss,14
2025-06-08 16:40:00,2025-06-08 18:20:00,SHORT,35.772,36.30858,36.30858,34.985016,38.1568,35.341410682897916,-18.96349414422939,-22.500000000000036,Stop Loss,20
2025-06-08 16:50:00,2025-06-08 20:35:00,SHORT,35.851,35.905,36.388765,35.062278,38.24106666666667,34.470104090047144,-1.8613856208626163,-2.259351203592733,Time Limit,45
2025-06-08 16:55:00,2025-06-08 20:40:00,SHORT,35.823,35.9,36.360345,35.034894,38.2112,34.419105694692966,-2.650271138491296,-3.224185579097152,Time Limit,45
2025-06-08 17:00:00,2025-06-08 18:20:00,SHORT,35.772,36.30858,36.30858,34.985016,38.1568,34.357045079762074,-18.43530324889876,-22.500000000000036,Stop Loss,16
2025-06-08 17:05:00,2025-06-08 18:15:00,SHORT,35.729,36.264935,36.264935,34.942962,38.110933333333335,33.624430062971285,-18.020508925798584,-22.500000000000085,Stop Loss,14
2025-06-08 17:10:00,2025-06-08 18:15:00,SHORT,35.752,36.28828,36.28828,34.965456,38.135466666666666,32.8467358002686,-17.615047474967973,-22.499999999999908,Stop Loss,13
2025-06-08 17:20:00,2025-06-08 21:05:00,SHORT,35.922,36.046,36.460829999999994,35.131716,38.31679999999999,31.95573540222569,-3.9625111898760603,-5.177885418406645,Time Limit,45
2025-06-08 17:30:00,2025-06-08 21:15:00,SHORT,35.945,35.955,36.484175,35.15421,38.34133333333333,31.769930736790567,-0.31769930736784247,-0.4173042147724862,Time Limit,45
2025-06-08 17:45:00,2025-06-08 21:30:00,SHORT,36.002,35.957,36.542030000000004,35.209956000000005,38.40213333333334,31.70639440511319,1.4267877482301476,1.8748958391201196,Time Limit,45
2025-06-08 17:50:00,2025-06-08 21:35:00,SHORT,36.007,35.886,36.547104999999995,35.214846,38.407466666666664,31.761429527459395,3.8431329728224317,5.040686533173902,Time Limit,45
2025-06-08 18:20:00,2025-06-08 22:05:00,SHORT,36.185,35.723,36.727775,35.38893,38.59733333333334,31.76450165688722,14.675199765482,19.15158214729874,Time Limit,45
2025-06-08 18:25:00,2025-06-08 22:10:00,SHORT,36.037,35.596,36.577555,35.244186,38.43946666666667,32.50579382586473,14.335055077206427,18.356133973416316,Time Limit,45
2025-06-08 18:40:00,2025-06-08 22:25:00,SHORT,36.179,35.71,36.721685,35.383062,38.59093333333333,32.97254967573721,15.464125797920792,19.444981895574827,Time Limit,45
2025-06-08 18:45:00,2025-06-08 22:30:00,SHORT,36.126,35.711,36.66789,35.331227999999996,38.5344,33.66301454396773,13.97015103574658,17.231356917455535,Time Limit,45
2025-06-08 18:50:00,2025-06-08 22:35:00,SHORT,36.074,35.682,36.61511,35.280372,38.47893333333333,34.29243471666568,13.442634408932808,16.299828131063755,Time Limit,45
2025-06-08 21:25:00,2025-06-08 23:40:00,SHORT,35.951,35.160078,36.490265,35.160078,38.34773333333333,34.97063340609154,27.6590433148128,33.00000000000008,Take Profit,27
2025-06-09 02:50:00,2025-06-09 06:35:00,SHORT,35.376,35.038,35.906639999999996,34.597728,37.734399999999994,36.71183306633357,12.408599576420782,14.33175033921307,Time Limit,45
2025-06-09 02:55:00,2025-06-09 06:40:00,SHORT,35.327,35.038,35.856905,34.549806,37.68213333333333,37.289628497162155,10.776702635679918,12.271067455487367,Time Limit,45
2025-06-09 03:00:00,2025-06-09 06:45:00,SHORT,35.321,35.122,35.850815,34.543938,37.67573333333333,37.75362418597343,7.5129712130086395,8.451063106933471,Time Limit,45
2025-06-09 03:45:00,2025-06-09 07:30:00,SHORT,35.528,34.996,36.060919999999996,34.746384,37.89653333333333,37.85085613297345,20.13665546274174,22.461157396982514,Time Limit,45
2025-06-09 03:50:00,2025-06-09 06:15:00,SHORT,35.546,34.763988,36.07919,34.763988,37.915733333333336,38.681432506791005,30.249344397500714,33.00000000000007,Take Profit,29
2025-06-09 03:55:00,2025-06-09 07:40:00,SHORT,35.497,35.038,36.029455,34.716066,37.86346666666667,40.013077625789336,18.366002630237432,19.39600529622235,Time Limit,45
2025-06-09 04:00:00,2025-06-09 06:15:00,SHORT,35.574,34.791371999999996,36.10761,34.791371999999996,37.9456,40.70088324135605,31.85365084941611,33.00000000000011,Take Profit,27
2025-06-09 04:05:00,2025-06-09 06:15:00,SHORT,35.597,34.813866000000004,36.130955,34.813866000000004,37.97013333333334,42.016846832657926,32.9048213274466,32.999999999999865,Take Profit,26
2025-06-09 04:15:00,2025-06-09 08:00:00,SHORT,35.491,35.038,36.023365,34.710198,37.85706666666667,43.533034535327104,19.720464644503306,19.145698909582833,Time Limit,45
2025-06-09 07:05:00,2025-06-09 10:10:00,SHORT,35.27,35.79905,35.79905,34.494060000000005,37.62133333333334,44.64450313751203,-23.619174384900653,-22.499999999999915,Stop Loss,37
2025-06-09 07:10:00,2025-06-09 09:45:00,SHORT,35.076,35.60214,35.60214,34.304328,37.4144,43.88136800327,-23.08774296124039,-22.499999999999915,Stop Loss,31
2025-06-09 07:15:00,2025-06-09 09:50:00,SHORT,35.102,35.62853,35.62853,34.329755999999996,37.44213333333333,42.862265672635125,-22.568268744612617,-22.500000000000046,Stop Loss,31
2025-06-09 09:00:00,2025-06-09 10:10:00,SHORT,35.304,35.833560000000006,35.833560000000006,34.527312,37.6576,41.658136373326506,-22.060482697858934,-22.50000000000015,Stop Loss,14
2025-06-09 09:05:00,2025-06-09 10:10:00,SHORT,35.349,35.879234999999994,35.879234999999994,34.571321999999995,37.7056,40.66898985762343,-21.56412183715686,-22.499999999999897,Stop Loss,13
2025-06-09 09:10:00,2025-06-09 10:10:00,SHORT,35.285,35.814274999999995,35.814274999999995,34.50873,37.63733333333333,39.826043353305806,-21.078929095820865,-22.499999999999932,Stop Loss,12
2025-06-09 09:25:00,2025-06-09 10:10:00,SHORT,35.318,35.84777,35.84777,34.541004,37.672533333333334,38.89358248138809,-20.604653191164935,-22.499999999999968,Stop Loss,9
2025-06-09 09:35:00,2025-06-09 10:10:00,SHORT,35.315,35.844725,35.844725,34.53807,37.66933333333333,38.02170653520931,-20.14104849436372,-22.499999999999968,Stop Loss,7
2025-06-09 09:50:00,2025-06-09 10:10:00,SHORT,35.443,35.974644999999995,35.974644999999995,34.663253999999995,37.80586666666667,37.03199485228031,-19.687874903240473,-22.499999999999893,Stop Loss,4
2025-06-09 10:15:00,2025-06-09 10:25:00,SHORT,35.774,36.310610000000004,36.310610000000004,34.986972,38.15893333333334,35.863844725065974,-19.244897717917766,-22.50000000000013,Stop Loss,2
2025-06-09 10:30:00,2025-06-09 11:00:00,SHORT,36.245,36.788675,36.788675,35.44761,38.66133333333333,34.60134734770681,-18.811887519264513,-22.500000000000018,Stop Loss,6
2025-06-09 10:35:00,2025-06-09 11:00:00,SHORT,36.216,36.75924,36.75924,35.419248,38.6304,33.84990068861102,-18.38862005008096,-22.499999999999886,Stop Loss,5
2025-06-09 10:50:00,2025-06-09 11:05:00,SHORT,36.448,36.99472,36.99472,35.646144,38.87786666666667,32.87766333581035,-17.97487609895425,-22.500000000000025,Stop Loss,3
2025-06-09 10:55:00,2025-06-09 11:05:00,SHORT,36.479,37.026185,37.026185,35.676462,38.91093333333333,32.11060498136418,-17.570441386727726,-22.499999999999957,Stop Loss,2
2025-06-09 11:10:00,2025-06-09 11:20:00,SHORT,37.072,37.628080000000004,37.628080000000004,36.256416,39.54346666666667,30.886035202716133,-17.175106455526432,-22.500000000000057,Stop Loss,2
2025-06-09 11:20:00,2025-06-09 13:05:00,SHORT,37.51,36.684779999999996,38.072649999999996,36.684779999999996,40.010666666666665,29.838561379680158,24.623377621739706,33.000000000000064,Take Profit,21
2025-06-09 14:15:00,2025-06-09 14:40:00,SHORT,36.879,37.432185,37.432185,36.067662,39.337599999999995,31.35061969642377,-17.342692556766156,-22.499999999999964,Stop Loss,5
2025-06-09 14:40:00,2025-06-09 16:00:00,SHORT,37.363,37.923445,37.923445,36.541014,39.85386666666667,30.24825268177778,-16.952481974238992,-22.50000000000006,Stop Loss,16
2025-06-09 14:45:00,2025-06-09 17:15:00,SHORT,37.556,38.119339999999994,38.119339999999994,36.729768,40.05973333333333,29.415718979334986,-16.57105112981847,-22.499999999999865,Stop Loss,30
2025-06-09 14:50:00,2025-06-09 16:00:00,SHORT,37.309,37.868635,37.868635,36.488202,39.79626666666666,28.944227004025223,-16.198202479397658,-22.500000000000004,Stop Loss,14
2025-06-09 15:05:00,2025-06-09 16:45:00,SHORT,37.474,38.036109999999994,38.036109999999994,36.649572,39.97226666666666,28.16840640374875,-15.833742923611126,-22.499999999999883,Stop Loss,20
2025-06-09 15:10:00,2025-06-09 16:45:00,SHORT,37.464,38.02596,38.02596,36.639792,39.9616,27.541966879902407,-15.477483707829933,-22.49999999999996,Stop Loss,19
2025-06-09 15:15:00,2025-06-09 16:05:00,SHORT,37.45,38.011750000000006,38.011750000000006,36.6261,39.94666666666667,26.93233702608595,-15.129240324403877,-22.50000000000014,Stop Loss,10
2025-06-09 15:20:00,2025-06-09 16:50:00,SHORT,37.516,38.078739999999996,38.078739999999996,36.690647999999996,40.017066666666665,26.28004481128887,-14.788832417104647,-22.499999999999922,Stop Loss,18
2025-06-09 15:30:00,2025-06-09 17:20:00,SHORT,37.618,38.18227,38.18227,36.790404,40.12586666666667,25.619089598454355,-14.456083687719852,-22.500000000000018,Stop Loss,22
2025-06-09 15:35:00,2025-06-09 16:50:00,SHORT,37.499,38.061485000000005,38.061485000000005,36.674022,39.99893333333333,25.122130909706293,-14.130821804746203,-22.500000000000092,Stop Loss,15
2025-06-09 15:40:00,2025-06-09 16:50:00,SHORT,37.533,38.095995,38.095995,36.707274,40.0352,24.53463763290856,-13.812878314139374,-22.500000000000032,Stop Loss,14
2025-06-09 15:50:00,2025-06-09 17:20:00,SHORT,37.674,38.23911,38.23911,36.845172,40.1856,23.892850156732706,-13.50208855207115,-22.499999999999883,Stop Loss,18
2025-06-09 16:05:00,2025-06-09 19:50:00,SHORT,37.936,37.688,38.50504,37.101408,40.465066666666665,23.193960986309605,5.752102324604725,9.805989034162703,Time Limit,45
2025-06-09 16:10:00,2025-06-09 19:55:00,SHORT,37.841,37.683,38.408615,37.008498,40.363733333333336,23.480200244801885,3.7098716386787274,6.263048016701511,Time Limit,45
2025-06-09 16:15:00,2025-06-09 20:00:00,SHORT,37.727,37.631,38.292905,36.897006,40.24213333333333,23.698652554445523,2.275070645226688,3.8168950618918758,Time Limit,45
2025-06-09 16:40:00,2025-06-09 20:25:00,SHORT,37.924,37.687,38.49286,37.089672,40.45226666666667,23.66553293137344,5.60873130473555,9.374011180255321,Time Limit,45
2025-06-09 16:50:00,2025-06-09 20:35:00,SHORT,37.926,37.584,38.494890000000005,37.091628,40.4544,23.88611421838606,8.169051062688002,13.526340768865635,Time Limit,45
2025-06-09 17:15:00,2025-06-09 21:00:00,SHORT,38.056,38.084,38.626839999999994,37.218768,40.593066666666665,24.126506843613146,-0.675542191621308,-1.1036367458484524,Time Limit,45
2025-06-09 17:20:00,2025-06-09 21:05:00,SHORT,38.15,38.156,38.722249999999995,37.3107,40.69333333333333,24.040498850671295,-0.14424299310403324,-0.23591087811272193,Time Limit,45
2025-06-09 17:55:00,2025-06-09 21:40:00,SHORT,38.095,38.288,38.666425,37.25691,40.63466666666667,24.06952793446525,-4.645418891351741,-7.599422496390518,Time Limit,45
2025-06-09 18:05:00,2025-06-09 21:50:00,SHORT,38.114,38.455,38.68571,37.275492,40.65493333333333,23.874705838443255,-8.141274690909176,-13.420265519231823,Time Limit,45
2025-06-09 18:15:00,2025-06-09 22:00:00,SHORT,38.131,38.702965,38.702965,37.292118,40.673066666666664,23.543799698147502,-13.466229394350906,-22.499999999999947,Stop Loss,45
2025-06-09 18:25:00,2025-06-09 22:00:00,SHORT,38.061,38.631915,38.631915,37.223658,40.5984,23.056390588753214,-13.163239232978027,-22.499999999999975,Stop Loss,43
2025-06-09 18:30:00,2025-06-09 22:00:00,SHORT,38.049,38.619735,38.619735,37.211922,40.5856,22.544729778681933,-12.867066350236014,-22.499999999999964,Stop Loss,42
2025-06-09 21:20:00,2025-06-09 22:40:00,SHORT,38.265,38.838975,38.838975,37.42317,40.816,21.91307523386162,-12.577557357355662,-22.499999999999893,Stop Loss,16
2025-06-09 21:30:00,2025-06-09 22:40:00,SHORT,38.323,38.897845000000004,38.897845000000004,37.479894,40.87786666666667,21.387612864015903,-12.294562316815295,-22.500000000000135,Stop Loss,14
2025-06-09 21:40:00,2025-06-09 22:40:00,SHORT,38.288,38.86232,38.86232,37.445663999999994,40.840533333333326,20.925502619945117,-12.017934664686884,-22.500000000000007,Stop Loss,12
2025-06-09 21:50:00,2025-06-09 22:40:00,SHORT,38.455,39.031825,39.031825,37.60899,41.01866666666666,20.365849494615222,-11.747531134731416,-22.499999999999982,Stop Loss,10
2025-06-09 21:55:00,2025-06-09 22:40:00,SHORT,38.485,39.062275,39.062275,37.638329999999996,41.050666666666665,19.892099405309374,-11.483211684199972,-22.500000000000007,Stop Loss,9
2025-06-09 22:00:00,2025-06-10 01:40:00,SHORT,38.666,39.24599,39.24599,37.815348,41.24373333333333,19.353505097166277,-11.224839421305512,-22.50000000000009,Stop Loss,44
2025-06-09 22:20:00,2025-06-09 22:40:00,SHORT,38.535,39.11302499999999,39.11302499999999,37.68723,41.104,18.982363278969064,-10.97228053432603,-22.499999999999872,Stop Loss,4
2025-06-09 22:25:00,2025-06-09 22:40:00,SHORT,38.526,39.10389000000001,39.10389000000001,37.678428000000004,41.0944,18.55959477115672,-10.725404222303824,-22.50000000000014,Stop Loss,3
2025-06-09 22:35:00,2025-06-10 00:30:00,SHORT,38.592,39.17088,39.17088,37.742976,41.1648,18.110977451806804,-10.484082627301888,-22.499999999999925,Stop Loss,23
2025-06-09 22:40:00,2025-06-10 01:55:00,SHORT,38.785,39.366775,39.366775,37.931729999999995,41.370666666666665,17.615385274698347,-10.248190768187637,-22.500000000000018,Stop Loss,39
2025-06-09 22:45:00,2025-06-10 02:00:00,SHORT,38.861,39.443915,39.443915,38.006057999999996,41.45173333333333,17.185364034041683,-10.017606475903404,-22.499999999999996,Stop Loss,39
2025-06-09 22:50:00,2025-06-10 01:40:00,SHORT,38.63,39.209450000000004,39.209450000000004,37.78014,41.205333333333336,16.89914631149466,-9.792210330195605,-22.500000000000057,Stop Loss,34
2025-06-09 23:50:00,2025-06-10 02:00:00,SHORT,38.817,39.399255,39.399255,37.963026,41.4048,16.43933602590992,-9.571885597766121,-22.499999999999858,Stop Loss,26
2025-06-09 23:55:00,2025-06-10 02:00:00,SHORT,38.848,39.43072,39.43072,37.993344,41.437866666666665,16.05662783466578,-9.356518171816473,-22.500000000000075,Stop Loss,25
2025-06-10 00:00:00,2025-06-10 02:00:00,SHORT,38.8,39.382,39.382,37.9464,41.38666666666666,15.714770640808544,-9.145996512950584,-22.50000000000003,Stop Loss,24
2025-06-10 00:30:00,2025-06-10 01:40:00,SHORT,38.697,39.277455,39.277455,37.845666,41.2768,15.402075253739195,-8.940211591409193,-22.50000000000002,Stop Loss,14
2025-06-10 01:10:00,2025-06-10 02:00:00,SHORT,38.827,39.409405,39.409405,37.972806,41.41546666666667,15.005119857491744,-8.7390568306025,-22.500000000000053,Stop Loss,10
2025-06-10 01:15:00,2025-06-10 02:00:00,SHORT,38.84,39.4226,39.4226,37.98552,41.42933333333334,14.662595351723171,-8.54242805191391,-22.499999999999975,Stop Loss,9
2025-06-10 01:25:00,2025-06-10 04:40:00,SHORT,39.029,39.614435,39.614435,38.170362000000004,41.63093333333334,14.263280160471881,-8.35022342074581,-22.499999999999872,Stop Loss,39
2025-06-10 01:30:00,2025-06-10 04:40:00,SHORT,39.004,39.589059999999996,39.589059999999996,38.145911999999996,41.60426666666666,13.951292848219117,-8.162343393779057,-22.499999999999947,Stop Loss,38
2025-06-10 01:45:00,2025-06-10 05:30:00,SHORT,39.269,39.121,39.858035,38.405082,41.88693333333333,13.545359218754484,2.004713164375611,5.653314319182923,Time Limit,45
2025-06-10 01:50:00,2025-06-10 04:55:00,SHORT,39.071,39.657064999999996,39.657064999999996,38.211438,41.67573333333333,13.69096723676981,-8.023796713617468,-22.499999999999915,Stop Loss,37
2025-06-10 02:00:00,2025-06-10 05:45:00,SHORT,39.17,39.014,39.75755,38.308260000000004,41.781333333333336,13.349095885560557,2.082458958147431,5.973959663007358,Time Limit,45
2025-06-10 02:25:00,2025-06-10 06:10:00,SHORT,39.141,38.744,39.728114999999995,38.279897999999996,41.7504,13.438792424174862,5.335200592397399,15.214225492450312,Time Limit,45
2025-06-10 02:55:00,2025-06-10 06:40:00,SHORT,39.165,39.093,39.752475,38.30337,41.775999999999996,13.634892765561709,0.9817122791203834,2.757564151665861,Time Limit,45
2025-06-10 03:20:00,2025-06-10 07:05:00,SHORT,39.186,39.384,39.77379,38.323908,41.7984,13.665164691009668,-2.70570260881992,-7.5792374827744755,Time Limit,45
2025-06-10 04:15:00,2025-06-10 05:40:00,SHORT,39.475,38.60655,40.067125000000004,38.60655,42.10666666666667,13.462307528022164,11.691340972710886,33.00000000000011,Take Profit,17
2025-06-10 04:20:00,2025-06-10 08:05:00,SHORT,39.253,39.379,39.841795,38.389434,41.86986666666667,13.985213897733711,-1.762136951114415,-4.814918604947304,Time Limit,45
2025-06-10 04:40:00,2025-06-10 05:40:00,SHORT,39.456,38.587968000000004,40.04784,38.587968000000004,42.086400000000005,13.846269153007645,12.019004705423525,32.99999999999998,Take Profit,12
2025-06-10 04:55:00,2025-06-10 05:40:00,SHORT,39.539,38.669142,40.132085000000004,38.669142,42.174933333333335,14.273170863178251,12.415631860702517,33.00000000000002,Take Profit,9
2025-06-10 05:00:00,2025-06-10 05:40:00,SHORT,39.504,38.634912,40.09656,38.634912,42.1376,14.757248646979008,12.82534771210566,32.99999999999992,Take Profit,8
2025-06-10 05:05:00,2025-06-10 05:40:00,SHORT,39.49,38.62122,40.082350000000005,38.62122,42.12266666666667,15.249642241540064,13.248584186605193,33.000000000000036,Take Profit,7
2025-06-10 05:15:00,2025-06-10 05:40:00,SHORT,39.548,38.677944000000004,40.141220000000004,38.677944000000004,42.184533333333334,15.729777697944899,13.685787464763118,32.99999999999993,Take Profit,5
