entry_time,exit_time,direction,entry_price,exit_price,stop_loss,take_profit,liquidation_price,position_size,pnl,pnl_pct,exit_reason,duration_candles
2025-06-07 17:45:00,2025-06-07 21:30:00,SHORT,34.885,34.73,35.408274999999996,34.117529999999995,37.21066666666666,0.42998423391142326,0.0666475562562711,6.66475562562711,Time Limit,45
2025-06-07 21:05:00,2025-06-07 22:45:00,SHORT,34.498,35.01547,35.01547,33.739044,36.797866666666664,0.43770570277652066,-0.22649957001576745,-22.500000000000135,Stop Loss,20
2025-06-07 21:30:00,2025-06-08 01:15:00,SHORT,34.73,34.593,35.250949999999996,33.965939999999996,37.04533333333333,0.4249991931863161,0.05822488946652248,5.917074575294847,Time Limit,45
2025-06-07 21:35:00,2025-06-08 01:20:00,SHORT,34.715,34.626,35.235725,33.95127,37.029333333333334,0.42769866955381075,0.03806518159029161,3.845599884776281,Time Limit,45
2025-06-07 22:05:00,2025-06-08 01:50:00,SHORT,34.829,34.671,35.351435,34.062762,37.150933333333334,0.42793812874173753,0.06761422434119506,6.8046742656981785,Time Limit,45
2025-06-07 22:25:00,2025-06-08 02:10:00,SHORT,34.834,34.673,35.35651,34.067652,37.15626666666667,0.4307882649841468,0.06935691066244822,6.932881667336568,Time Limit,45
2025-06-07 22:35:00,2025-06-08 02:20:00,SHORT,34.913,34.785,35.43669499999999,34.144914,37.24053333333333,0.43279333739442166,0.05539754718648602,5.499384183541952,Time Limit,45
2025-06-07 22:40:00,2025-06-08 02:25:00,SHORT,34.94,34.774,35.464099999999995,34.171319999999994,37.26933333333333,0.4348371525252195,0.07218296731918505,7.126502575844169,Time Limit,45
2025-06-07 22:50:00,2025-06-08 02:35:00,SHORT,35.096,34.873,35.62244,34.323888,37.43573333333333,0.4359894164636981,0.09722563987140423,9.53100068383857,Time Limit,45
2025-06-07 22:55:00,2025-06-08 02:40:00,SHORT,35.129,34.914,35.655935,34.356162,37.47093333333333,0.43973136212294833,0.09454224285643227,9.180449201514262,Time Limit,45
2025-06-07 23:00:00,2025-06-08 02:45:00,SHORT,35.081,34.894,35.607215000000004,34.309218,37.41973333333333,0.4443754848579487,0.0830982156684385,7.995781192098487,Time Limit,45
