entry_time,exit_time,direction,entry_price,exit_price,stop_loss,take_profit,liquidation_price,position_size,pnl,pnl_pct,exit_reason,duration_candles
2025-06-10 12:55:00,2025-06-10 13:35:00,LONG,40.919,40.427972,40.427972,42.14657,38.191066666666664,36.65778733595641,-18.000000000000004,-18.000000000000004,Stop Loss,8
2025-06-11 10:05:00,2025-06-11 11:40:00,LONG,41.684,41.183792,41.183792,42.93452,38.90506666666666,35.337299683331736,-17.676000000000023,-18.000000000000025,Stop Loss,19
2025-06-11 11:25:00,2025-06-11 13:20:00,LONG,41.308,42.54724,40.812304,42.54724,38.55413333333333,35.0170911203641,43.39458000000009,45.000000000000085,Take Profit,23
2025-06-11 16:40:00,2025-06-11 17:10:00,LONG,43.312,42.792255999999995,42.792255999999995,44.61136,40.42453333333333,34.89974764499446,-18.138934440000103,-18.0000000000001,Stop Loss,6
2025-06-12 19:50:00,2025-06-12 20:10:00,LONG,41.857,41.354715999999996,41.354715999999996,43.11271,39.06653333333333,35.4628728370404,-17.81243362008011,-18.000000000000114,Stop Loss,4
2025-06-12 19:55:00,2025-06-12 20:10:00,LONG,41.885,41.38238,41.38238,43.141549999999995,39.092666666666666,34.80126102208141,-17.491809814918568,-18.00000000000001,Stop Loss,3
2025-06-16 08:30:00,2025-06-16 11:25:00,LONG,44.151,43.621188000000004,43.621188000000004,45.475530000000006,41.207600000000006,32.42085350699875,-17.176957238250015,-17.99999999999999,Stop Loss,35
2025-06-16 10:50:00,2025-06-16 11:25:00,LONG,43.992,43.464096,43.464096,45.31176,41.0592,31.95234741157772,-16.86777200796151,-17.999999999999986,Stop Loss,7
2025-06-16 11:05:00,2025-06-16 11:25:00,LONG,43.947,43.419636000000004,43.419636000000004,45.26541,41.0172,31.409334182496746,-16.56415211181817,-17.999999999999954,Stop Loss,4
2025-06-16 17:55:00,2025-06-16 19:50:00,LONG,44.6,44.0648,44.0648,45.938,41.626666666666665,30.392371774673933,-16.265997373805586,-18.000000000000107,Stop Loss,23
2025-06-20 11:30:00,2025-06-20 14:35:00,LONG,36.818,36.376183999999995,36.376183999999995,37.92254,34.36346666666667,36.153533192725,-15.973209421077092,-18.000000000000117,Stop Loss,37
2025-06-20 11:35:00,2025-06-20 14:35:00,LONG,36.849,36.406811999999995,36.406811999999995,37.95446999999999,34.392399999999995,35.472902140034556,-15.685691651497656,-18.000000000000064,Stop Loss,36
2025-06-20 13:50:00,2025-06-20 14:20:00,LONG,36.966,36.522408,36.522408,38.074980000000004,34.5016,34.72413659797887,-15.403349201770727,-18.0000000000001,Stop Loss,6
2025-06-21 23:50:00,2025-06-21 23:55:00,SHORT,33.732,34.23798,34.23798,32.989896,35.9808,37.3682974528113,-18.907611145173497,-22.500000000000043,Stop Loss,1
2025-06-23 09:25:00,2025-06-23 11:20:00,LONG,35.31,34.88628,34.88628,36.3693,32.956,34.895100338727566,-14.785751915525749,-18.000000000000124,Stop Loss,23
2025-06-23 11:25:00,2025-06-23 13:40:00,LONG,34.887,35.93361,34.468356,35.93361,32.5612,34.68247098022707,36.2990209526155,45.00000000000006,Take Profit,27
2025-06-24 10:05:00,2025-06-24 14:20:00,LONG,36.62,37.718599999999995,36.18056,37.718599999999995,34.178666666666665,34.52801465090402,37.93247689548307,44.99999999999991,Take Profit,51
2025-06-24 19:00:00,2025-06-24 19:35:00,LONG,37.502,37.051976,37.051976,38.62706,35.00186666666667,35.233177213464074,-15.855775342311924,-17.999999999999964,Stop Loss,7
