entry_time,exit_time,direction,entry_price,exit_price,stop_loss,take_profit,liquidation_price,position_size,pnl,pnl_pct,exit_reason,duration_candles
2025-06-02 18:10:00,2025-06-02 18:20:00,SHORT,34.161,34.570932,34.570932,33.13617,36.4384,41.393472074088734,-16.968508794275248,-17.999999999999897,Stop Loss,2
2025-06-02 18:30:00,2025-06-02 19:45:00,SHORT,34.698,35.114376,35.114376,33.65706,37.0112,40.01929898932308,-16.663075635978373,-17.999999999999982,Stop Loss,15
2025-06-02 19:50:00,2025-06-02 20:05:00,SHORT,35.395,35.81974,35.81974,34.33315,37.75466666666667,38.52507480936755,-16.36314027453077,-17.999999999999993,Stop Loss,3
2025-06-02 19:55:00,2025-06-02 20:10:00,SHORT,35.447,35.872364000000005,35.872364000000005,34.383590000000005,37.81013333333333,37.77612527056643,-16.06860374958929,-18.000000000000078,Stop Loss,3
2025-06-02 22:00:00,2025-06-02 22:25:00,SHORT,35.831,36.260972,36.260972,34.75607,38.21973333333334,36.69859637859352,-15.77936888209659,-17.99999999999997,Stop Loss,5
2025-06-02 22:05:00,2025-06-02 23:40:00,SHORT,35.986,36.417832,36.417832,34.90642,38.38506666666666,35.88279757456343,-15.495340242218877,-18.000000000000004,Stop Loss,19
2025-06-02 22:35:00,2025-06-02 23:45:00,SHORT,36.12,36.553439999999995,36.553439999999995,35.0364,38.528,35.10618336530762,-15.216424117858844,-17.999999999999893,Stop Loss,14
2025-06-02 23:25:00,2025-06-03 00:10:00,SHORT,36.309,36.744707999999996,36.744707999999996,35.21973,38.7296,34.294822412573275,-14.942528483737416,-17.99999999999993,Stop Loss,9
2025-06-02 23:55:00,2025-06-03 00:20:00,SHORT,36.474,36.911688,36.911688,35.37978,38.90559999999999,33.52516626233802,-14.67356297103025,-18.00000000000006,Stop Loss,5
2025-06-03 00:20:00,2025-06-03 05:20:00,SHORT,36.715,35.841,37.15558,35.613550000000004,39.16266666666667,32.70561268680298,28.58470548826588,35.70747650823923,Time Limit (5h),60
2025-06-03 06:00:00,2025-06-03 09:35:00,SHORT,36.254,36.689048,36.689048,35.16638,38.67093333333333,34.304176864025216,-14.923963536340507,-18.000000000000078,Stop Loss,43
2025-06-03 09:00:00,2025-06-03 09:40:00,SHORT,36.437,36.874244,36.874244,35.343889999999995,38.86613333333333,33.51751468902104,-14.655332192686307,-17.99999999999999,Stop Loss,8
2025-06-03 09:40:00,2025-06-03 10:10:00,SHORT,36.81,37.25172,37.25172,35.7057,39.264,32.580676023766095,-14.391536213217847,-17.999999999999858,Stop Loss,6
2025-06-03 09:50:00,2025-06-03 10:10:00,SHORT,36.816,37.257792,37.257792,35.71152,39.2704,31.989009672832555,-14.132488561380026,-17.99999999999998,Stop Loss,4
2025-06-03 10:20:00,2025-06-03 11:05:00,SHORT,37.353,37.801236,37.801236,36.23241,39.8432,30.961600066204415,-13.878103767275245,-18.000000000000057,Stop Loss,9
2025-06-03 12:40:00,2025-06-03 14:55:00,SHORT,37.735,38.18782,38.18782,36.60295,40.25066666666667,30.096501699271776,-13.628297899464325,-18.000000000000107,Stop Loss,27
2025-06-03 12:50:00,2025-06-03 17:50:00,SHORT,37.805,36.729,38.25866,36.67085,40.32533333333333,29.500040861600958,31.742043967082648,42.692765507208065,Time Limit (5h),60
2025-06-03 13:50:00,2025-06-03 14:55:00,SHORT,37.762,38.215144,38.215144,36.62914,40.279466666666664,30.794505341969387,-13.95434532868143,-18.00000000000007,Stop Loss,13
2025-06-03 14:45:00,2025-06-03 17:50:00,SHORT,37.93,36.7921,38.38516,36.7921,40.458666666666666,30.106263979183385,34.25791778191283,45.00000000000008,Take Profit,37
2025-06-03 14:50:00,2025-06-03 17:50:00,SHORT,37.963,36.824110000000005,38.418556,36.824110000000005,40.49386666666667,31.433697795308465,35.79952408209874,44.99999999999986,Take Profit,36
2025-06-04 01:10:00,2025-06-04 06:10:00,SHORT,36.834,36.632,37.276008000000004,35.72898,39.2896,33.855045760070674,6.838719243534455,8.226095455286092,Time Limit (5h),60
2025-06-04 03:50:00,2025-06-04 08:50:00,SHORT,36.683,36.481,37.123196,35.58251,39.12853333333333,34.27404613558719,6.9233573193885505,8.25995692827733,Time Limit (5h),60
2025-06-04 06:25:00,2025-06-04 11:10:00,SHORT,36.681,37.121171999999994,37.121171999999994,35.580569999999994,39.1264,34.55903247923524,-15.211918444449827,-17.999999999999876,Stop Loss,57
2025-06-04 06:40:00,2025-06-04 11:10:00,SHORT,36.711,37.151531999999996,37.151531999999996,35.60967,39.1584,33.909236814691866,-14.938103912449751,-17.9999999999999,Stop Loss,54
2025-06-04 06:50:00,2025-06-04 11:10:00,SHORT,36.763,37.204156,37.204156,35.660109999999996,39.21386666666666,33.25177044407362,-14.669218042025724,-17.99999999999998,Stop Loss,52
2025-06-04 10:10:00,2025-06-04 11:10:00,SHORT,36.694,37.134328000000004,37.134328000000004,35.593180000000004,39.14026666666667,32.71464026196217,-14.405172117269307,-18.000000000000036,Stop Loss,12
2025-06-04 10:40:00,2025-06-04 11:10:00,SHORT,36.692,37.132304,37.132304,35.59124,39.138133333333336,32.127527842487076,-14.145879019158352,-17.9999999999999,Stop Loss,6
2025-06-04 11:15:00,2025-06-04 16:15:00,SHORT,37.057,36.83,37.501684000000004,35.94529,39.52746666666667,31.238482150951196,7.0911354482660425,9.188547372966129,Time Limit (5h),60
2025-06-04 12:30:00,2025-06-04 17:30:00,LONG,36.412,36.544,35.975056,37.50436,33.98453333333333,32.083959580363555,4.235082664607922,5.437767768867321,Time Limit (5h),60
2025-06-04 15:15:00,2025-06-04 20:00:00,SHORT,36.961,35.85217,37.404531999999996,35.85217,39.425066666666666,31.779274376697312,35.2378128071132,44.99999999999989,Take Profit,57
2025-06-04 16:50:00,2025-06-04 20:00:00,SHORT,37.02,35.909400000000005,37.464240000000004,35.909400000000005,39.488,33.15641489594217,36.823514383433306,44.99999999999991,Take Profit,38
2025-06-04 17:00:00,2025-06-04 20:00:00,SHORT,37.015,35.90455,37.45918,35.90455,39.48266666666667,34.653133892285,38.48057253068788,45.0,Take Profit,36
2025-06-04 17:30:00,2025-06-04 19:15:00,LONG,36.544,36.105472,36.105472,37.640319999999996,34.10773333333333,36.679252676744774,-16.08487931782746,-17.999999999999922,Stop Loss,21
2025-06-04 17:35:00,2025-06-04 19:15:00,LONG,36.578,36.139064000000005,36.139064000000005,37.675340000000006,34.13946666666667,35.98554570622286,-15.795351490106572,-17.99999999999993,Stop Loss,20
2025-06-05 00:45:00,2025-06-05 05:35:00,SHORT,36.177,35.09169,36.611124,35.09169,38.5888,35.729503928105146,38.777587908211785,44.999999999999986,Take Profit,58
2025-06-05 08:10:00,2025-06-05 12:55:00,SHORT,35.235,35.65782,35.65782,34.17795,37.583999999999996,38.3355369794062,-16.209031745632586,-18.00000000000006,Stop Loss,57
2025-06-05 11:25:00,2025-06-05 12:15:00,SHORT,35.064,35.484768,35.484768,34.01208,37.4016,37.82908675139541,-15.917269174211237,-18.000000000000107,Stop Loss,10
2025-06-05 11:50:00,2025-06-05 12:55:00,SHORT,35.232,35.654784,35.654784,34.17504,37.580799999999996,36.971026171934945,-15.630758329075345,-18.000000000000004,Stop Loss,13
2025-06-05 12:20:00,2025-06-05 14:20:00,SHORT,35.442,34.37874,35.867304,34.37874,37.8048,36.0904310308673,38.373511697879955,44.999999999999986,Take Profit,24
2025-06-05 12:55:00,2025-06-05 14:15:00,SHORT,35.563,34.49611,35.989756,34.49611,37.93386666666667,37.586180135051,40.100319724284596,45.000000000000036,Take Profit,16
2025-06-05 13:05:00,2025-06-05 14:15:00,SHORT,35.608,34.539759999999994,36.035295999999995,34.539759999999994,37.98186666666666,39.227920796709896,41.9048341118775,45.00000000000012,Take Profit,14
2025-06-05 21:35:00,2025-06-05 22:30:00,SHORT,34.056,34.464672,34.464672,33.034319999999994,36.3264,42.861318266885775,-17.516220658764865,-18.000000000000128,Stop Loss,11
2025-06-05 22:35:00,2025-06-06 02:20:00,SHORT,34.567,33.52999,34.981804,33.52999,36.87146666666666,41.4676056327976,43.00232171726753,45.00000000000009,Take Profit,45
2025-06-05 22:50:00,2025-06-06 02:15:00,SHORT,34.623,33.584309999999995,35.038475999999996,33.584309999999995,36.9312,43.26355909322751,44.93742619454459,45.00000000000012,Take Profit,41
2025-06-06 01:30:00,2025-06-06 04:00:00,SHORT,34.135,34.544619999999995,34.544619999999995,33.110949999999995,36.410666666666664,45.85675540578975,-18.78384414931945,-17.99999999999986,Stop Loss,30
2025-06-06 03:40:00,2025-06-06 04:40:00,SHORT,34.311,34.722732,34.722732,33.28167,36.5984,44.80034331708937,-18.44573495463187,-18.00000000000003,Stop Loss,12
2025-06-06 04:00:00,2025-06-06 04:50:00,SHORT,34.398,34.810776000000004,34.810776000000004,33.366060000000004,36.6912,43.882666931818875,-18.113711725448507,-18.00000000000004,Stop Loss,10
2025-06-06 04:35:00,2025-06-06 09:35:00,SHORT,34.655,34.622,35.07086,33.61535,36.965333333333334,42.773204718872684,1.4115157557228522,1.428365315250379,Time Limit (5h),60
2025-06-06 04:40:00,2025-06-06 09:40:00,SHORT,34.631,34.628,35.046572,33.59207,36.939733333333336,42.86398553798958,0.1285919566139736,0.12994138199879213,Time Limit (5h),60
2025-06-06 04:50:00,2025-06-06 09:50:00,SHORT,34.883,34.579,35.301596,33.836510000000004,37.208533333333335,42.55985927532144,12.938197219697805,13.072270160250065,Time Limit (5h),60
2025-06-06 06:00:00,2025-06-06 11:00:00,SHORT,34.944,34.536,35.363328,33.895680000000006,37.2736,43.04094742818752,17.560706550700562,17.513736263736316,Time Limit (5h),60
2025-06-06 06:05:00,2025-06-06 11:05:00,SHORT,34.935,34.643,35.354220000000005,33.88695,37.264,43.80603769161688,12.7913630059522,12.53756977243459,Time Limit (5h),60
2025-06-06 10:20:00,2025-06-06 13:40:00,SHORT,34.843,35.261116,35.261116,33.79771,37.16586666666667,44.47237526233573,-18.594611655186664,-17.9999999999999,Stop Loss,40
2025-06-06 10:45:00,2025-06-06 13:40:00,SHORT,34.77,35.18724,35.18724,33.7269,37.088,43.763562087511765,-18.25990864539339,-17.99999999999998,Stop Loss,35
2025-06-06 11:35:00,2025-06-06 13:45:00,LONG,34.413,35.445389999999996,34.000043999999995,35.445389999999996,32.1188,43.42164852859948,44.8280757244408,44.999999999999986,Take Profit,26
2025-06-06 11:50:00,2025-06-06 13:45:00,LONG,34.409,35.441269999999996,33.996092,35.441269999999996,32.115066666666664,45.38089756753626,46.845339132040515,44.999999999999865,Take Profit,23
2025-06-06 12:10:00,2025-06-06 13:45:00,LONG,34.304,35.33312,33.892352,35.33312,32.01706666666667,47.56819359548203,48.95337939298241,44.99999999999994,Take Profit,19
2025-06-06 13:15:00,2025-06-06 13:45:00,SHORT,34.976,35.395711999999996,35.395711999999996,33.926719999999996,37.30773333333333,48.753699170542355,-20.462512586266524,-17.99999999999987,Stop Loss,6
2025-06-06 16:45:00,2025-06-06 17:15:00,LONG,34.731,34.314228,34.314228,35.77293,32.415600000000005,48.21386119920214,-20.094187359713956,-18.00000000000007,Stop Loss,6
2025-06-07 00:50:00,2025-06-07 03:15:00,SHORT,33.522,33.924264,33.924264,32.51634,35.7568,49.05358666755918,-19.732491987239143,-18.000000000000107,Stop Loss,29
2025-06-07 01:00:00,2025-06-07 03:25:00,SHORT,33.712,34.116544000000005,34.116544000000005,32.70064,35.95946666666667,47.89913367017857,-19.377307131468786,-18.00000000000006,Stop Loss,29
2025-06-07 03:25:00,2025-06-07 05:35:00,SHORT,33.887,34.293644,34.293644,32.87039,36.14613333333333,46.79404000330088,-19.02851560310228,-18.0,Stop Loss,26
2025-06-07 03:40:00,2025-06-07 08:40:00,SHORT,34.102,33.852,34.511224,33.078939999999996,36.37546666666666,45.6620391820774,11.41550979551935,10.99642249721424,Time Limit (5h),60
2025-06-07 05:00:00,2025-06-07 10:00:00,SHORT,34.144,33.65,34.553728,33.119679999999995,36.42026666666666,46.10737244846773,22.777041989543047,21.702202436738506,Time Limit (5h),60
2025-06-07 05:25:00,2025-06-07 10:25:00,SHORT,34.225,33.98,34.6357,33.19825,36.50666666666667,46.99651388940239,11.514145902903799,10.737764791819044,Time Limit (5h),60
2025-06-07 05:35:00,2025-06-07 10:35:00,SHORT,34.227,33.898,34.637724,33.20019,36.508799999999994,47.498375747776684,15.626965621018222,14.418441581207537,Time Limit (5h),60
2025-06-07 05:45:00,2025-06-07 10:45:00,SHORT,34.264,33.915,34.675168000000006,33.23608,36.54826666666667,48.13119761705228,16.797787968351425,15.27842633668006,Time Limit (5h),60
2025-06-07 07:15:00,2025-06-07 12:15:00,SHORT,34.131,34.135,34.540572,33.10707,36.4064,49.056987404506366,-0.1962279496179167,-0.17579326711777196,Time Limit (5h),60
2025-06-07 07:25:00,2025-06-07 12:25:00,SHORT,34.258,34.225,34.669096,33.23026,36.54186666666667,48.86653322373693,1.6125955963833798,1.4449179753634733,Time Limit (5h),60
2025-06-07 12:05:00,2025-06-07 13:30:00,SHORT,33.966,34.373592,34.373592,32.94702,36.2304,49.35784574496129,-20.117863062880314,-18.000000000000046,Stop Loss,17
2025-06-07 12:30:00,2025-06-07 14:20:00,SHORT,34.21,34.62052,34.62052,33.1837,36.49066666666667,48.12370049631787,-19.755741527748327,-17.999999999999922,Stop Loss,22
2025-06-07 12:35:00,2025-06-07 14:20:00,SHORT,34.26,34.671119999999995,34.671119999999995,33.2322,36.544,47.18850501130801,-19.4001381802488,-17.999999999999865,Stop Loss,21
2025-06-07 13:45:00,2025-06-07 14:30:00,SHORT,34.358,34.770295999999995,34.770295999999995,33.327259999999995,36.64853333333333,46.20693795963207,-19.050935693004362,-17.999999999999904,Stop Loss,9
2025-06-07 14:15:00,2025-06-07 17:30:00,SHORT,34.53,34.94436,34.94436,33.4941,36.832,45.149191163554356,-18.708018850530475,-18.00000000000009,Stop Loss,39
2025-06-07 14:25:00,2025-06-07 19:25:00,SHORT,34.678,34.468,35.094136,33.63766,36.989866666666664,44.14728480886258,9.270929809860865,9.083568833265778,Time Limit (5h),60
2025-06-07 14:45:00,2025-06-07 19:45:00,SHORT,34.79,34.42,35.20748,33.7463,37.10933333333333,44.404884659859945,16.429807324148065,15.952860017246225,Time Limit (5h),60
2025-06-07 15:25:00,2025-06-07 20:25:00,SHORT,34.899,34.477,35.317788,33.85203,37.2256,44.97236735444424,18.978339023575653,18.1380555316773,Time Limit (5h),60
2025-06-07 22:25:00,2025-06-08 03:25:00,SHORT,34.834,35.252008000000004,35.252008000000004,33.78898,37.15626666666667,45.873518884943245,-19.175497882057375,-18.000000000000014,Stop Loss,60
2025-06-07 22:50:00,2025-06-08 03:50:00,SHORT,35.096,35.111,35.517151999999996,34.043119999999995,37.43573333333333,44.711503020715384,-0.6706725453107562,-0.6410987007066574,Time Limit (5h),60
2025-06-07 23:00:00,2025-06-08 04:00:00,SHORT,35.081,35.112,35.501972,34.02857,37.41973333333333,44.70194410641261,-1.3857602672987377,-1.325503833984157,Time Limit (5h),60
2025-06-08 02:45:00,2025-06-08 03:25:00,SHORT,34.894,35.312728,35.312728,33.84718,37.22026666666667,44.88193559913202,-18.79332312955342,-18.000000000000068,Stop Loss,8
2025-06-08 03:30:00,2025-06-08 08:30:00,SHORT,35.312,35.51,35.735744,34.25264,37.66613333333333,43.55234130329017,-8.623363578051471,-8.410738559130058,Time Limit (5h),60
2025-06-08 03:35:00,2025-06-08 08:35:00,SHORT,35.25,35.389,35.673,34.1925,37.6,43.26199236126823,-6.013416938216409,-5.9148936170213995,Time Limit (5h),60
2025-06-08 05:35:00,2025-06-08 10:35:00,SHORT,35.326,35.328,35.749912,34.266220000000004,37.681066666666666,42.91357938423202,-0.08582715876856893,-0.08492328596511539,Time Limit (5h),60
2025-06-08 08:00:00,2025-06-08 13:00:00,SHORT,35.418,35.369,35.843016,34.35546,37.779199999999996,42.79847435172025,2.0971252432342706,2.07521599186852,Time Limit (5h),60
2025-06-08 08:05:00,2025-06-08 13:05:00,SHORT,35.438,35.319,35.863256,34.374860000000005,37.800533333333334,42.86308630436478,5.100707270219399,5.036965968734117,Time Limit (5h),60
2025-06-08 10:55:00,2025-06-08 15:55:00,SHORT,35.384,35.213,35.808608,34.32248,37.74293333333333,43.14472963371603,7.377748767365414,7.249039113723691,Time Limit (5h),60
2025-06-08 12:40:00,2025-06-08 17:25:00,SHORT,35.527,35.953324,35.953324,34.46119,37.895466666666664,43.282566400496975,-18.452396838125516,-18.000000000000043,Stop Loss,57
2025-06-08 16:40:00,2025-06-08 17:45:00,SHORT,35.772,36.201264,36.201264,34.69884,38.1568,42.21237675425663,-18.120253695039363,-18.000000000000146,Stop Loss,13
2025-06-08 16:55:00,2025-06-08 18:15:00,SHORT,35.823,36.252876,36.252876,34.748310000000004,38.2112,41.39353936606953,-17.794089128528512,-18.000000000000004,Stop Loss,16
2025-06-08 18:20:00,2025-06-08 23:20:00,SHORT,36.185,35.261,36.619220000000006,35.099450000000004,38.59733333333334,40.241802598256626,37.1834256007891,38.30316429459718,Time Limit (5h),60
2025-06-08 21:25:00,2025-06-08 23:45:00,SHORT,35.951,34.87247,36.382412,34.87247,38.34773333333333,42.05515188504075,45.35774296257303,45.00000000000002,Take Profit,28
2025-06-09 03:30:00,2025-06-09 08:30:00,SHORT,35.355,35.106,35.779259999999994,34.294349999999994,37.711999999999996,44.688484793182276,11.127432713502174,10.564276622825423,Time Limit (5h),60
2025-06-09 04:05:00,2025-06-09 09:05:00,SHORT,35.597,35.349,36.024164,34.529090000000004,37.97013333333334,44.853569933792535,11.123685343580759,10.450318847094053,Time Limit (5h),60
2025-06-09 09:50:00,2025-06-09 10:10:00,SHORT,35.443,35.868316,35.868316,34.379709999999996,37.80586666666667,45.51922966308112,-19.36005668338311,-18.000000000000096,Stop Loss,4
2025-06-09 10:15:00,2025-06-09 10:25:00,SHORT,35.774,36.203288,36.203288,34.70078,38.15893333333334,44.28629652606667,-19.011575663082095,-17.999999999999986,Stop Loss,2
2025-06-09 10:30:00,2025-06-09 11:00:00,SHORT,36.245,36.679939999999995,36.679939999999995,35.15765,38.66133333333333,42.9240063023558,-18.669367301146522,-17.999999999999897,Stop Loss,6
2025-06-09 10:35:00,2025-06-09 11:00:00,SHORT,36.216,36.650592,36.650592,35.12952,38.6304,42.185126946022926,-18.333318689726084,-18.00000000000009,Stop Loss,5
2025-06-09 14:40:00,2025-06-09 16:00:00,SHORT,37.363,37.811355999999996,37.811355999999996,36.24211,39.85386666666667,40.15407166026757,-18.0033189533108,-17.999999999999872,Stop Loss,16
2025-06-09 14:50:00,2025-06-09 16:00:00,SHORT,37.309,37.756707999999996,37.756707999999996,36.18973,39.79626666666666,39.48837012550889,-17.67925921215128,-17.999999999999947,Stop Loss,14
2025-06-09 16:10:00,2025-06-09 21:10:00,SHORT,37.841,38.295092000000004,38.295092000000004,36.70577,40.363733333333336,38.23241225639872,-17.361032546332716,-18.00000000000011,Stop Loss,60
2025-06-09 17:15:00,2025-06-09 21:20:00,SHORT,38.056,38.512671999999995,38.512671999999995,36.91432,40.593066666666665,37.332120122316724,-17.04853396049853,-17.9999999999999,Stop Loss,49
2025-06-09 17:50:00,2025-06-09 21:20:00,SHORT,38.125,38.5825,38.5825,36.98125,40.666666666666664,36.59379311302655,-16.74166034920976,-18.00000000000012,Stop Loss,42
2025-06-09 21:15:00,2025-06-09 22:40:00,SHORT,38.369,38.829428,38.829428,37.21793,40.92693333333333,35.706582707663024,-16.440310462923883,-18.000000000000014,Stop Loss,17
2025-06-09 21:20:00,2025-06-09 22:00:00,SHORT,38.265,38.724180000000004,38.724180000000004,37.11705,40.816,35.159163889087594,-16.144384874591363,-18.000000000000135,Stop Loss,8
2025-06-09 22:40:00,2025-06-10 01:40:00,SHORT,38.785,39.25042,39.25042,37.621449999999996,41.370666666666665,34.0633963878832,-15.853785946848658,-18.000000000000068,Stop Loss,36
2025-06-09 23:55:00,2025-06-10 01:40:00,SHORT,38.848,39.314175999999996,39.314175999999996,37.68256,41.437866666666665,33.39600880312441,-15.568417799805234,-17.999999999999893,Stop Loss,21
2025-06-10 00:00:00,2025-06-10 01:40:00,SHORT,38.8,39.2656,39.2656,37.635999999999996,41.38666666666666,32.83545163103271,-15.288186279408896,-18.000000000000078,Stop Loss,20
2025-06-10 01:30:00,2025-06-10 04:10:00,SHORT,39.004,39.472048,39.472048,37.83388,41.60426666666666,32.07576771266936,-15.01299892637957,-18.000000000000124,Stop Loss,32
2025-06-10 01:45:00,2025-06-10 06:45:00,SHORT,39.269,39.242,39.740228,38.09093,41.88693333333333,31.28584240687021,0.8447177449855277,1.0313478825537075,Time Limit (5h),60
2025-06-10 02:55:00,2025-06-10 04:55:00,SHORT,39.165,39.63498,39.63498,37.99005,41.775999999999996,31.40127210756707,-14.75796986511436,-17.999999999999986,Stop Loss,24
2025-06-10 04:15:00,2025-06-10 09:15:00,SHORT,39.475,39.857,39.9487,38.29075,42.10666666666667,30.593891508427937,-11.686866556219409,-14.515516149461604,Time Limit (5h),60
2025-06-10 04:40:00,2025-06-10 09:20:00,SHORT,39.456,39.929472000000004,39.929472000000004,38.27232,42.086400000000005,30.16432399282399,-14.281962809530391,-18.000000000000036,Stop Loss,56
2025-06-10 04:55:00,2025-06-10 09:30:00,SHORT,39.539,40.013468,40.013468,38.352830000000004,42.174933333333335,29.559185190484534,-14.024887478958865,-18.00000000000006,Stop Loss,55
2025-06-10 07:20:00,2025-06-10 09:15:00,SHORT,39.384,39.856608,39.856608,38.20248,42.0096,29.141359232889748,-13.772439504337587,-18.00000000000004,Stop Loss,23
2025-06-10 09:25:00,2025-06-10 09:40:00,SHORT,39.942,40.421304,40.421304,38.74374,42.6048,28.217030513535214,-13.524535593259456,-17.999999999999964,Stop Loss,3
2025-06-10 09:45:00,2025-06-10 10:15:00,SHORT,40.86,41.350319999999996,41.350319999999996,39.6342,43.583999999999996,27.086584174785468,-13.28109395258073,-17.99999999999989,Stop Loss,6
2025-06-10 09:50:00,2025-06-10 10:15:00,SHORT,40.807,41.296684,41.296684,39.58279,43.52746666666667,26.633572388385897,-13.042034261434276,-17.999999999999886,Stop Loss,5
2025-06-10 09:55:00,2025-06-10 11:25:00,SHORT,40.938,41.429256,41.429256,39.70986,43.6672,26.07047576971791,-12.807277644728538,-17.999999999999996,Stop Loss,18
2025-06-10 11:35:00,2025-06-10 14:00:00,SHORT,41.6,40.352000000000004,42.0992,40.352000000000004,44.373333333333335,25.1938033796543,31.441866617808508,44.999999999999915,Take Profit,29
